State,School District or Name,County,Age Group,Old Rate,New Rate,Difference
MD,HARRIET TUBMAN ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,97.0,98.8,1.8
MD,HOLY CROSS SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,JACKSON ROAD ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,97.0,93.4,-3.6
MD,JUDITH A. RESNIK ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,96.7,-3.3
MD,KEMP MILL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,97.0,96.5,-0.5
MD,LAKE SENECA ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,LAKEWOOD ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,92.4,-7.6
MD,LAYTONSVILLE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,95.3,-4.7
MD,LITTLE BENNETT ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,96.6,-3.4
MD,LOIS P. ROCKWELL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,99.0,96.4,-2.6
MD,LUXMANOR ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,MARYVALE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,MEADOW HALL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,MILL CREEK TOWNE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,91.7,-8.3
MD,MONOCACY ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,MONTGOMERY KNOLLS ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,OLNEY ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,OUR LADY OF MERCY,MONTGOMERY,KINDERGARTEN,100.0,96.2,-3.8
MD,POOLESVILLE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,98.6,-1.4
MD,QUALITY TIME LEARNING CENTER,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,RACHEL CARSON ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,98.0,-2.0
MD,RITCHIE PARK ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,85.0,94.9,9.9
MD,ROCK CREEK FOREST ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,97.0,99.0,2.0
MD,ROCK CREEK VALLEY ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,98.5,-1.5
MD,ROCK VIEW ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,ROLLING TERRACE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,98.1,-1.9
MD,ROSCOE R. NIX ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,99.0,93.1,-5.9
MD,ROSEMONT ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,97.0,92.7,-4.3
MD,S. CHRISTA MCAULIFFE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,99.0,97.6,-1.4
MD,SARGENT SHRIVER ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,SEVEN LOCKS ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,SHERWOOD ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,SLIGO CREEK ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,97.0,90.2,-6.8
MD,SOMERSET ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,SPARK MATSUNAGA ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,SPENCERVILLE ADVENTIST ACADEMY,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,ST. ANDREW'S EPISCOPAL SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,95.2,-4.8
MD,ST. BARTHOLOMEW SCHOOL,MONTGOMERY,KINDERGARTEN,94.0,100.0,6.0
MD,ST. ELIZABETH SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,ST. JOHN THE EVANGELIST SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,ST. MARTIN OF TOURS,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,ST. PATRICK'S SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,ST. RAPHAEL SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,STEDWICK ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,95.4,-4.6
MD,STONE MILL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,97.5,-2.5
MD,STRAWBERRY KNOLL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,98.0,100.0,2.0
MD,SUMMIT HALL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,98.0,95.3,-2.7
MD,TAKOMA ACADEMY PREPARATORY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,95.5,-4.5
MD,TAKOMA PARK ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,95.2,-4.8
MD,THURGOOD MARSHALL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,99.0,95.1,-3.9
MD,TORAH SCHOOL OF GREATER WASHINGTON,MONTGOMERY,KINDERGARTEN,97.0,100.0,3.0
MD,TRAVILAH ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,96.8,-3.2
MD,TWINBROOK ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,99.0,100.0,1.0
MD,VIERS MILL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,95.2,-4.8
MD,"VILLAGE MONTESSORI SCHOOL, LLC",MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,WASHINGTON EPISCOPAL SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,100.0,0.0
MD,WASHINGTON GROVE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,86.6,-13.4
MD,WASHINGTON WALDORF SCHOOL,MONTGOMERY,KINDERGARTEN,92.0,83.3,-8.7
MD,WATERS LANDING ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,98.0,99.1,1.1
MD,WATKINS MILL ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,98.0,91.8,-6.2
MD,WELLER ROAD ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,97.8,-2.2
MD,WESTBROOK ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,98.7,-1.3
MD,WHEATON WOODS ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,99.0,98.7,-0.3
MD,WHETSTONE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,96.0,99.0,3.0
MD,WILSON WIMS ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,98.0,98.1,0.1
MD,WOOD ACRES ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,98.9,-1.1
MD,WOODFIELD ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,100.0,90.0,-10.0
MD,WYNGATE ELEMENTARY SCHOOL,MONTGOMERY,KINDERGARTEN,99.0,99.0,0.0
MD,ACCOKEEK ACADEMY,PRINCE GEORGE'S,KINDERGARTEN,98.0,99.0,1.0
MD,ADELPHI ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,99.0,100.0,1.0
MD,ALLENWOOD ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.4,-1.6
MD,APPLE GROVE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,95.5,-4.5
MD,ARROWHEAD ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.5,-1.5
MD,BADEN ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.5,-3.5
MD,BEACON HEIGHTS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,BELTSVILLE ACADEMY,PRINCE GEORGE'S,KINDERGARTEN,97.0,99.1,2.1
MD,BERWYN HEIGHTS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.1,-1.9
MD,BOND MILL ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,97.5,-2.5
MD,CALVERTON ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,97.0,98.4,1.4
MD,CAPITOL HEIGHTS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,92.3,-7.7
MD,CARMODY HILLS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,CARROLLTON ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,96.0,98.8,2.8
MD,CESAR CHAVEZ ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.8,-1.2
MD,CHEROKEE LANE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,99.3,-0.7
MD,CLINTON GROVE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,COLUMBIA PARK ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,94.2,-5.8
MD,COOPER LANE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,97.7,-2.3
MD,DISTRICT HEIGHTS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.3,-1.7
MD,DODGE PARK ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,94.0,100.0,6.0
MD,DOSWELL E. BROOKS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,EDWARD M. FELEGY ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,99.0,96.2,-2.8
MD,FIRST BAPTIST SCHOOL OF LAUREL,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.9,-3.1
MD,FLINTSTONE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,97.4,-2.6
MD,FOREST HEIGHTS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,FORT WASHINGTON FOREST ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,FRANCIS T. EVANS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.9,-3.1
MD,GLASSMANOR ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,91.4,-8.6
MD,GLENN DALE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,97.8,-2.2
MD,GLENRIDGE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.8,-3.2
MD,GRACE CHRISTIAN SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,92.6,-7.4
MD,GREENBELT ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,99.0,97.2,-1.8
MD,HIGH BRIDGE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,HIGHLAND PARK ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,HOLLYWOOD ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,HYATTSVILLE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,IMAGINE ANDREWS PUBLIC CHARTER SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,97.8,-2.2
MD,IMAGINE LINCOLN PUBLIC CHARTER SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,95.0,100.0,5.0
MD,JAMES H. HARRISON ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.1,-1.9
MD,JAMES MCHENRY ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,JOHN HANSON MONTESSORI,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,JUDITH P. HOYER MONTESSORI,PRINCE GEORGE'S,KINDERGARTEN,100.0,97.4,-2.6
MD,KINGSFORD ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.7,-3.3
MD,LAKE ARBOR ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,99.0,100.0,1.0
MD,LAMONT ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.6,-1.4
MD,LANGLEY PARK MCCORMICK ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,LAUREL ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,98.0,100.0,2.0
MD,LEGENDS PUBLIC CHARTER,PRINCE GEORGE'S,KINDERGARTEN,100.0,94.3,-5.7
MD,LEWISDALE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,LONGFIELDS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,85.7,-14.3
MD,MAGNOLIA ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,94.8,-5.2
MD,MARLTON ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,90.5,-9.5
MD,"MARY HARRIS ""MOTHER"" JONES ELEMENTARY SCHOOL",PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,MATTAPONI ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.0,-2.0
MD,MAYA ANGELOU FRENCH IMMERSION,PRINCE GEORGE'S,KINDERGARTEN,100.0,82.9,-17.1
MD,MELWOOD ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.4,-3.6
MD,MONTPELIER ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.9,-1.1
MD,MOUNT RAINIER ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,97.4,-2.6
MD,NORTH FORESTVILLE ELEMENTARY,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,NORTHVIEW ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.6,-1.4
MD,OAKLANDS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,97.4,-2.6
MD,OXON HILL ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.4,-3.6
MD,PAINT BRANCH ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.6,-1.4
MD,PERRYWOOD ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.4,-3.6
MD,POINTER RIDGE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,95.7,-4.3
MD,RIDGECREST ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,92.0,100.0,8.0
MD,RIVERDALE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,ROBERT FROST ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,98.2,-1.8
MD,ROBERT GODDARD MONTESSORI,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.4,-3.6
MD,ROBERT R. GRAY ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,98.0,97.7,-0.3
MD,ROCKLEDGE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,SAMUEL P. MASSIE ACADEMY,PRINCE GEORGE'S,KINDERGARTEN,97.0,100.0,3.0
MD,SEABROOK ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,ST. JEROME ACADEMY,PRINCE GEORGE'S,KINDERGARTEN,100.0,96.0,-4.0
MD,ST. PIUS X REGIONAL SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,TAYAC ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,TEMPLETON ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,99.0,98.6,-0.4
MD,TULIP GROVE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,95.8,-4.2
MD,UNIVERSITY PARK ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,VANSVILLE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,98.0,96.4,-1.6
MD,WALDON WOODS ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,73.0,-27.0
MD,WHITEHALL ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,WOODMORE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,98.0,98.2,0.2
MD,WOODRIDGE ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,YORKTOWN ELEMENTARY SCHOOL,PRINCE GEORGE'S,KINDERGARTEN,100.0,100.0,0.0
MD,GRASONVILLE ELEMENTARY,QUEEN ANNE'S,KINDERGARTEN,100.0,98.4,-1.6
MD,MATAPEAKE ELEMENTARY,QUEEN ANNE'S,KINDERGARTEN,100.0,100.0,0.0
MD,CARTER G. WOODSON ELEMENTARY SCHOOL,SOMERSET,KINDERGARTEN,100.0,98.3,-1.7
MD,CAPTAIN WALTER FRANCIS DUKE ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,97.4,-2.6
MD,DYNARD ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,95.3,-4.7
MD,GREENVIEW KNOLLS ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,100.0,0.0
MD,HOLLYWOOD ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,91.0,95.9,4.9
MD,LETTIE MARSHALL DENT ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,97.0,98.5,1.5
MD,LEXINGTON PARK ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,98.5,-1.5
MD,LITTLE FLOWER SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,100.0,0.0
MD,MOTHER CATHERINE ACADEMY,ST. MARY'S,KINDERGARTEN,100.0,95.8,-4.2
MD,OAKVILLE ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,91.5,-8.5
MD,PINEY POINT ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,92.0,92.7,0.7
MD,RIDGE ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,100.0,0.0
MD,TOWN CREEK ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,97.0,-3.0
MD,WHITE MARSH ELEMENTARY SCHOOL,ST. MARY'S,KINDERGARTEN,100.0,97.0,-3.0
MD,EASTON ELEMENTARY SCHOOL,TALBOT,KINDERGARTEN,100.0,98.8,-1.2
MD,SAINTS PETER AND PAUL SCHOOL,TALBOT,KINDERGARTEN,100.0,100.0,0.0
MD,TILGHMAN ELEMENTARY SCHOOL,TALBOT,KINDERGARTEN,100.0,89.5,-10.5
MD,WHITE MARSH ELEMENTARY SCHOOL,TALBOT,KINDERGARTEN,100.0,100.0,0.0
MD,BESTER ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,100.0,0.0
MD,BOONSBORO ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,97.4,-2.6
MD,CASCADE ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,100.0,0.0
MD,CLEAR SPRING ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,97.9,-2.1
MD,EMMA K. DOUB ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,100.0,0.0
MD,FOUNTAIN ROCK ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,100.0,0.0
MD,HAGERSTOWN CHILDREN'S SCHOOL,WASHINGTON,KINDERGARTEN,100.0,92.9,-7.1
MD,HANCOCK ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,100.0,0.0
MD,HERITAGE ACADEMY,WASHINGTON,KINDERGARTEN,100.0,73.7,-26.3
MD,JONATHAN HAGER ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,97.1,-2.9
MD,LINCOLNSHIRE ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,98.5,-1.5
MD,MAUGANSVILLE ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,97.7,-2.3
MD,PLEASANT VALLEY ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,93.8,-6.2
MD,ROCKLAND WOODS ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,96.6,-3.4
MD,SALEM AVENUE ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,100.0,0.0
MD,SHARPSBURG ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,98.1,-1.9
MD,SMITHSBURG ELEMENTARY,WASHINGTON,KINDERGARTEN,100.0,98.2,-1.8
MD,ST. MARY CATHOLIC SCHOOL,WASHINGTON,KINDERGARTEN,100.0,100.0,0.0
MD,ASBURY CHILD DEVELOPMENT CENTER,WICOMICO,KINDERGARTEN,100.0,93.8,-6.2
MD,FRUITLAND PRIMARY SCHOOL,WICOMICO,KINDERGARTEN,100.0,97.9,-2.1
MD,NORTHWESTERN ELEMENTARY SCHOOL,WICOMICO,KINDERGARTEN,100.0,97.1,-2.9
MD,PRINCE STREET SCHOOL,WICOMICO,KINDERGARTEN,100.0,100.0,0.0
MD,SALISBURY CHRISTIAN SCHOOL,WICOMICO,KINDERGARTEN,87.0,84.4,-2.6
MD,WILLARDS ELEMENTARY SCHOOL,WICOMICO,KINDERGARTEN,100.0,97.2,-2.8
MD,BUCKINGHAM ELEMENTARY SCHOOL,WORCESTER,KINDERGARTEN,100.0,98.8,-1.2
MD,OCEAN CITY ELEMENTARY SCHOOL,WORCESTER,KINDERGARTEN,100.0,94.8,-5.2
MD,SHOWELL ELEMENTARY SCHOOL,WORCESTER,KINDERGARTEN,100.0,94.7,-5.3
MD,SNOW HILL ELEMENTARY SCHOOL,WORCESTER,KINDERGARTEN,100.0,94.8,-5.2
MD,WORCESTER PREPARATORY SCHOOL,WORCESTER,KINDERGARTEN,100.0,93.5,-6.5
ME,ACADIA ACADEMY,ANDROSCOGGIN,KINDERGARTEN,100.0,100.0,0.0
ME,AUBURN MIDDLE SCHOOL,ANDROSCOGGIN,7TH GRADE,99.15,98.08,-1.07
ME,AUBURN SCHOOL DEPRTMENT,ANDROSCOGGIN,12TH GRADE,98.28,95.52,-2.76
ME,BRUCE WHITTIER MIDDLE SCHOOL,ANDROSCOGGIN,7TH GRADE,99.32,99.19,-0.13
ME,CENTRAL MAINE CHRISTIAN ACADEMY,ANDROSCOGGIN,12TH GRADE,100.0,100.0,0.0
ME,CENTRAL MAINE CHRISTIAN ACADEMY,ANDROSCOGGIN,7TH GRADE,100.0,100.0,0.0
ME,CENTRAL MAINE CHRISTIAN ACADEMY,ANDROSCOGGIN,KINDERGARTEN,100.0,62.5,-37.5
ME,FAIRVIEW ELEMENTARY SCHOOL,ANDROSCOGGIN,KINDERGARTEN,98.48,98.48,0.0
ME,GEIGER ELEMENTARY,ANDROSCOGGIN,KINDERGARTEN,95.59,94.29,-1.3
ME,LEAVITT AREA HIGH SHOOL,ANDROSCOGGIN,12TH GRADE,98.48,100.0,1.52
ME,LEWISTON HIGH SCHOOL,ANDROSCOGGIN,12TH GRADE,95.73,98.46,2.73
ME,LEWISTON MIDDLE SCHOOL,ANDROSCOGGIN,7TH GRADE,94.27,93.6,-0.67
ME,LISBON COMMUNITY SCHOOL,ANDROSCOGGIN,KINDERGARTEN,100.0,100.0,0.0
ME,LISBON HIGH SCHOOL,ANDROSCOGGIN,12TH GRADE,100.0,98.97,-1.03
ME,MINOT CONSOLIDATED SCHOOL,ANDROSCOGGIN,KINDERGARTEN,100.0,100.0,0.0
ME,MONTELLO ELEMENTARY,ANDROSCOGGIN,KINDERGARTEN,95.71,96.59,0.88
ME,NEXT STEP,ANDROSCOGGIN,12TH GRADE,95.24,93.94,-1.3
ME,OAK HILL HIGH SCHOOL,ANDROSCOGGIN,12TH GRADE,98.98,100.0,1.02
ME,OAK HILL MIDDLE SCHOOL,ANDROSCOGGIN,7TH GRADE,100.0,100.0,0.0
ME,PARK AVENUE ELEMENTARY,ANDROSCOGGIN,KINDERGARTEN,100.0,98.21,-1.79
ME,PHILIP W. SUGG MIDDLE SCHOOL,ANDROSCOGGIN,7TH GRADE,100.0,100.0,0.0
ME,POLAND COMMUNITY SCHOOL,ANDROSCOGGIN,KINDERGARTEN,100.0,100.0,0.0
ME,"RSU5, DURHAM COMMUNITY SCHOOL",ANDROSCOGGIN,7TH GRADE,97.37,97.92,0.55
ME,"RSU5, DURHAM COMMUNITY SCHOOL",ANDROSCOGGIN,KINDERGARTEN,100.0,96.08,-3.92
ME,SAINT DOMINIC ACADEMY,ANDROSCOGGIN,12TH GRADE,100.0,100.0,0.0
ME,SAINT DOMINIC ACADEMY,ANDROSCOGGIN,7TH GRADE,100.0,100.0,0.0
ME,SAINT DOMINIC ACADEMY,ANDROSCOGGIN,KINDERGARTEN,95.83,96.3,0.47
ME,SHERWOOD HEIGHTS ELEMENTARY SCHOOL,ANDROSCOGGIN,KINDERGARTEN,100.0,100.0,0.0
ME,SPRUCE MOUNTAIN PRIMARY SCHOOL,ANDROSCOGGIN,KINDERGARTEN,99.05,98.17,-0.88
ME,TRIPP MIDDLE SCHOOL,ANDROSCOGGIN,7TH GRADE,98.88,100.0,1.12
ME,TURNER PRIMARY SCHOOL,ANDROSCOGGIN,KINDERGARTEN,100.0,100.0,0.0
ME,CARIBOU COMMUNITY SCHOOL,AROOSTOOK,7TH GRADE,100.0,100.0,0.0
ME,CARIBOU COMMUNITY SCHOOL,AROOSTOOK,KINDERGARTEN,100.0,98.55,-1.45
ME,CARIBOU HIGH SCHOOL,AROOSTOOK,12TH GRADE,100.0,99.12,-0.88
ME,CONNOR CONSOLIDATED SCHOOL,AROOSTOOK,KINDERGARTEN,100.0,100.0,0.0
ME,DAWN F. BARNES ELEMENTARY SCHOOL,AROOSTOOK,7TH GRADE,100.0,100.0,0.0
ME,DAWN F. BARNES ELEMENTARY SCHOOL,AROOSTOOK,KINDERGARTEN,100.0,100.0,0.0
