Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
10401,Public School,Alamosa Elementary School,,Alamosa,89.87,All ages
10402,Public School,Alamosa High School,,Alamosa,94.54,All ages
12100,Child Care/Preschool,Child Dev Serv Migrant Headstart,,Alamosa,97.83,Child Care/Preschool
12527,Child Care/Preschool,First United Methodist Wee Care Center,,Alamosa,100,Child Care/Preschool
12586,Child Care/Preschool,Gingerbread House Day Care Center,,Alamosa,92.52,Child Care/Preschool
9450,Public School,Lansing Elementary Community School,,Arapahoe,79.69,Kindergarten
9450,Public School,Lansing Elementary Community School,,Arapahoe,90.29,All ages
9451,Public School,Laredo Elementary School,,Arapahoe,84.21,Kindergarten
9451,Public School,Laredo Elementary School,,Arapahoe,88.65,All ages
9452,Public School,Laredo Middle School,,Arapahoe,96.94,All ages
9482,Public School,Liberty Middle School,,Arapahoe,93.87,All ages
9488,Private School,Christ Our Redeemer Lutheran,,Arapahoe,80,Kindergarten
9488,Private School,Christ Our Redeemer Lutheran,,Arapahoe,87.27,All ages
9503,Public School,Littleton Academy,,Arapahoe,95.92,Kindergarten
9503,Public School,Littleton Academy,,Arapahoe,97.81,All ages
9504,Public School,Littleton High School,,Arapahoe,97.53,All ages
9505,Public School,Littleton Prep Charter School,,Arapahoe,96.36,Kindergarten
9505,Public School,Littleton Prep Charter School,,Arapahoe,98.33,All ages
9508,Public School,Lois Lenski Elementary School,,Arapahoe,95.89,Kindergarten
9508,Public School,Lois Lenski Elementary School,,Arapahoe,97.03,All ages
9519,Public School,Lotus School For Excellence,,Arapahoe,93.55,Kindergarten
9519,Public School,Lotus School For Excellence,,Arapahoe,97,All ages
9532,Private School,Mackintosh Academy - Littleton,,Arapahoe,88.89,Kindergarten
9532,Private School,Mackintosh Academy - Littleton,,Arapahoe,99.19,All ages
9587,Public School,Meadow Point Elementary School,,Arapahoe,86.21,Kindergarten
9587,Public School,Meadow Point Elementary School,,Arapahoe,89.59,All ages
9616,Public School,Mission Viejo Elementary School,,Arapahoe,94.52,Kindergarten
9616,Public School,Mission Viejo Elementary School,,Arapahoe,94.3,All ages
9635,Public School,Montessori Del Mundo Charter School,,Arapahoe,96.23,Kindergarten
9635,Public School,Montessori Del Mundo Charter School,,Arapahoe,96.18,All ages
9643,Public School,Montview Math & Health Sciences,,Arapahoe,96.88,Kindergarten
9643,Public School,Montview Math & Health Sciences,,Arapahoe,97.6,All ages
9646,Public School,Little Raven Elementary School,,Arapahoe,98.48,Kindergarten
9646,Public School,Little Raven Elementary School,,Arapahoe,97.95,All ages
9674,Public School,Mountain Vista Elementary School,,Arapahoe,95.71,Kindergarten
9674,Public School,Mountain Vista Elementary School,,Arapahoe,95.22,All ages
9678,Public School,Mrachek Middle School,,Arapahoe,91.42,All ages
9680,Public School,Murphy Creek K-8 School,,Arapahoe,90.41,Kindergarten
9680,Public School,Murphy Creek K-8 School,,Arapahoe,95.83,All ages
9697,Public School,Newton Middle School,,Arapahoe,97.89,All ages
9712,Public School,North Middle School Health Sciences And Technology Campus,,Arapahoe,97.21,All ages
9745,Public School,Options School,,Arapahoe,42.19,Kindergarten
9745,Public School,Options School,,Arapahoe,49.64,All ages
9755,Private School,Our Lady Of Loreto Catholic School,,Arapahoe,93.18,Kindergarten
9755,Private School,Our Lady Of Loreto Catholic School,,Arapahoe,97.18,All ages
9758,Public School,Overland High School,,Arapahoe,90.1,All ages
9795,Public School,Peakview Elementary School,,Arapahoe,92.75,Kindergarten
9795,Public School,Peakview Elementary School,,Arapahoe,93.57,All ages
9821,Public School,Pine Ridge Elementary School,,Arapahoe,92.68,Kindergarten
9821,Public School,Pine Ridge Elementary School,,Arapahoe,95.39,All ages
9847,Public School,Polton Community Elementary School,,Arapahoe,86.79,Kindergarten
9847,Public School,Polton Community Elementary School,,Arapahoe,91.79,All ages
9852,Public School,Ponderosa Elementary School,,Arapahoe,70.97,Kindergarten
9852,Public School,Ponderosa Elementary School,,Arapahoe,80.94,All ages
9866,Public School,Prairie Middle School,,Arapahoe,88.4,All ages
9903,Public School,Rangeview High School,,Arapahoe,95.63,All ages
9909,Public School,Red Hawk Ridge Elementary School,,Arapahoe,85.29,Kindergarten
9909,Public School,Red Hawk Ridge Elementary School,,Arapahoe,85.58,All ages
9916,Private School,Regis Jesuit High School,,Arapahoe,99.35,All ages
9917,Private School,Regis Jesuit High School Boys Division,,Arapahoe,99.36,All ages
9959,Private School,Peace With Christ Christian School,,Arapahoe,80,Kindergarten
9959,Private School,Peace With Christ Christian School,,Arapahoe,92.9,All ages
9961,Public School,Rocky Mountain Prep - Fletcher,,Arapahoe,68.04,Kindergarten
9961,Public School,Rocky Mountain Prep - Fletcher,,Arapahoe,84.8,All ages
9966,Public School,Rolling Hills Elementary School,,Arapahoe,95.45,Kindergarten
9966,Public School,Rolling Hills Elementary School,,Arapahoe,97.32,All ages
9978,Public School,Runyon Elementary School,,Arapahoe,100,Kindergarten
9978,Public School,Runyon Elementary School,,Arapahoe,98.11,All ages
9990,Public School,Sagebrush Elementary School,,Arapahoe,84.75,Kindergarten
9990,Public School,Sagebrush Elementary School,,Arapahoe,89.64,All ages
10003,Public School,Sandburg Elementary School,,Arapahoe,97.73,Kindergarten
10003,Public School,Sandburg Elementary School,,Arapahoe,98.19,All ages
10021,Private School,Calvary Christian Academy,,Arapahoe,86.67,Kindergarten
10021,Private School,Calvary Christian Academy,,Arapahoe,92.91,All ages
10034,Public School,Sheridan High School,,Arapahoe,88.67,All ages
10038,Public School,Side Creek Elementary School,,Arapahoe,93.83,Kindergarten
10038,Public School,Side Creek Elementary School,,Arapahoe,94.65,All ages
10055,Public School,Sixth Avenue Elementary School,,Arapahoe,79.27,Kindergarten
10055,Public School,Sixth Avenue Elementary School,,Arapahoe,86.86,All ages
10059,Public School,Sky Vista Middle School,,Arapahoe,93.65,All ages
10070,Public School,Smoky Hill High School,,Arapahoe,96.48,All ages
10072,Public School,Soar Academy,,Arapahoe,64.84,All ages
10115,Private School,St Mary Catholic School,,Arapahoe,60.78,Kindergarten
10115,Private School,St Mary Catholic School,,Arapahoe,87.23,All ages
10123,Private School,St. Mary's Academy,,Arapahoe,100,Kindergarten
10123,Private School,St. Mary's Academy,,Arapahoe,98.36,All ages
10124,Private School,St. Therese Catholic School,,Arapahoe,100,Kindergarten
10124,Private School,St. Therese Catholic School,,Arapahoe,98.11,All ages
10125,Private School,St. Thomas More Catholic School,,Arapahoe,100,Kindergarten
10125,Private School,St. Thomas More Catholic School,,Arapahoe,100,All ages
10179,Public School,Summit Elementary School,,Arapahoe,91.43,Kindergarten
10179,Public School,Summit Elementary School,,Arapahoe,94.68,All ages
10187,Public School,Sunrise Elementary School,,Arapahoe,90.41,Kindergarten
10187,Public School,Sunrise Elementary School,,Arapahoe,92.94,All ages
10243,Public School,Thunder Ridge Middle School,,Arapahoe,96.21,All ages
10247,Public School,Timberline Elementary School,,Arapahoe,97.06,Kindergarten
10247,Public School,Timberline Elementary School,,Arapahoe,95.76,All ages
10251,Public School,Tollgate Elementary School Of Expeditionary Learning,,Arapahoe,72.22,Kindergarten
10251,Public School,Tollgate Elementary School Of Expeditionary Learning,,Arapahoe,77.71,All ages
10257,Public School,Trails West Elementary School,,Arapahoe,88.46,Kindergarten
10257,Public School,Trails West Elementary School,,Arapahoe,96.07,All ages
10296,Public School,Vanguard Classical School - East Campus,,Arapahoe,93.02,Kindergarten
10296,Public School,Vanguard Classical School - East Campus,,Arapahoe,97.88,All ages
10297,Public School,Vanguard Classical School - West,,Arapahoe,81.25,Kindergarten
10297,Public School,Vanguard Classical School - West,,Arapahoe,92.99,All ages
10299,Public School,Vassar Elementary School,,Arapahoe,81.08,Kindergarten
10299,Public School,Vassar Elementary School,,Arapahoe,91.87,All ages
10300,Public School,Vaughn Elementary School,,Arapahoe,87.5,Kindergarten
10300,Public School,Vaughn Elementary School,,Arapahoe,92.78,All ages
10308,Public School,Village East Community Elementary School,,Arapahoe,67.21,Kindergarten
10308,Public School,Village East Community Elementary School,,Arapahoe,76.33,All ages
10311,Public School,Virginia Court Elementary School,,Arapahoe,81.37,Kindergarten
10311,Public School,Virginia Court Elementary School,,Arapahoe,83,All ages
10314,Public School,Vista Peak 9-12 Preparatory,,Arapahoe,95.38,All ages
10315,Public School,Vista Peak Exploratory,,Arapahoe,95.77,Kindergarten
10315,Public School,Vista Peak Exploratory,,Arapahoe,96.55,All ages
10321,Public School,Walnut Hills Community Elementary School,,Arapahoe,84.09,Kindergarten
10321,Public School,Walnut Hills Community Elementary School,,Arapahoe,90.68,All ages
10356,Public School,West Middle School,,Arapahoe,96.29,All ages
10360,Private School,Humanex Academy,,Arapahoe,94.74,All ages
10404,Public School,Alice Terry Elementary School,,Arapahoe,88.52,Kindergarten
10404,Public School,Alice Terry Elementary School,,Arapahoe,93.09,All ages
10406,Private School,All Souls Catholic School,,Arapahoe,56.25,Kindergarten
10406,Private School,All Souls Catholic School,,Arapahoe,68.48,All ages
10412,Public School,Altura Elementary School,,Arapahoe,90.77,Kindergarten
10412,Public School,Altura Elementary School,,Arapahoe,92.35,All ages
10416,Private School,Anastasis Academy,,Arapahoe,63.64,Kindergarten
10416,Private School,Anastasis Academy,,Arapahoe,76.32,All ages
10421,Public School,Antelope Ridge Elementary School,,Arapahoe,90.91,Kindergarten
10421,Public School,Antelope Ridge Elementary School,,Arapahoe,96.97,All ages
10429,Public School,Arapahoe High School,,Arapahoe,97.75,All ages
10434,Public School,Arkansas Elementary School,,Arapahoe,85.71,Kindergarten
10434,Public School,Arkansas Elementary School,,Arapahoe,93.18,All ages
10436,Public School,Arrowhead Elementary School,,Arapahoe,98.15,Kindergarten
10436,Public School,Arrowhead Elementary School,,Arapahoe,92.82,All ages
10447,Public School,Aspen Crossing Elementary School,,Arapahoe,95,Kindergarten
10447,Public School,Aspen Crossing Elementary School,,Arapahoe,95.51,All ages
10458,Public School,Aurora Academy Charter School,,Arapahoe,64.15,Kindergarten
10458,Public School,Aurora Academy Charter School,,Arapahoe,89.38,All ages
10459,Public School,Aurora Central High School,,Arapahoe,97.78,Kindergarten
10459,Public School,Aurora Central High School,,Arapahoe,88.36,All ages
10460,Public School,Aurora Frontier K-8,,Arapahoe,93.83,Kindergarten
10460,Public School,Aurora Frontier K-8,,Arapahoe,95.93,All ages
10461,Public School,Aurora Hills Middle School,,Arapahoe,88.72,All ages
10462,Public School,Aurora Quest K-8,,Arapahoe,100,Kindergarten
10462,Public School,Aurora Quest K-8,,Arapahoe,98.95,All ages
10463,Public School,Aurora West College Preparatory Academy,,Arapahoe,92.61,All ages
10468,Public School,Axl Academy,,Arapahoe,80.56,Kindergarten
10468,Public School,Axl Academy,,Arapahoe,95.14,All ages
10501,Public School,Belleview Elementary School,,Arapahoe,94.44,Kindergarten
10501,Public School,Belleview Elementary School,,Arapahoe,95.89,All ages
10519,Private School,St Pius X School,,Arapahoe,65,Kindergarten
10519,Private School,St Pius X School,,Arapahoe,95.93,All ages
10531,Public School,Black Forest Hills Elementary School,,Arapahoe,91.03,Kindergarten
10531,Public School,Black Forest Hills Elementary School,,Arapahoe,95.86,All ages
10541,Public School,Boston K-8 School,,Arapahoe,75,Kindergarten
10541,Public School,Boston K-8 School,,Arapahoe,90.55,All ages
10582,Public School,Buffalo Trail Elementary School,,Arapahoe,96.3,Kindergarten
10582,Public School,Buffalo Trail Elementary School,,Arapahoe,95.41,All ages
10587,Public School,Byers Elementary School,,Arapahoe,83.33,Kindergarten
10587,Public School,Byers Elementary School,,Arapahoe,90.98,All ages
10588,Public School,Byers Junior-Senior High School,,Arapahoe,96.53,All ages
10603,Public School,Campus Middle School,,Arapahoe,96.2,All ages
10609,Public School,Canyon Creek Elementary School,,Arapahoe,96.92,Kindergarten
10609,Public School,Canyon Creek Elementary School,,Arapahoe,93.85,All ages
10639,Public School,Centennial Academy Of Fine Arts Education,,Arapahoe,92.16,Kindergarten
10639,Public School,Centennial Academy Of Fine Arts Education,,Arapahoe,95.36,All ages
10661,Public School,Challenge School,,Arapahoe,90.48,Kindergarten
10661,Public School,Challenge School,,Arapahoe,96.62,All ages
10666,Public School,Charles Hay World School,,Arapahoe,78.38,Kindergarten
10666,Public School,Charles Hay World School,,Arapahoe,90.41,All ages
10674,Public School,Cherokee Trail High School,,Arapahoe,98.2,All ages
10675,Public School,Cherrelyn Elementary School,,Arapahoe,46.43,Kindergarten
10675,Public School,Cherrelyn Elementary School,,Arapahoe,81.36,All ages
10676,Public School,Cherry Creek Charter Academy,,Arapahoe,90.38,Kindergarten
10676,Public School,Cherry Creek Charter Academy,,Arapahoe,98.6,All ages
10677,Public School,Cherry Creek High School,,Arapahoe,94.48,All ages
10679,Public School,Cherry Hills Village Elementary School,,Arapahoe,94.59,Kindergarten
10679,Public School,Cherry Hills Village Elementary School,,Arapahoe,96.23,All ages
10692,Public School,Cimarron Elementary School,,Arapahoe,78.67,Kindergarten
10692,Public School,Cimarron Elementary School,,Arapahoe,92.95,All ages
10696,Public School,Clayton Elementary School,,Arapahoe,81.97,Kindergarten
10696,Public School,Clayton Elementary School,,Arapahoe,91.78,All ages
10731,Public School,Colorado's Finest Alternative High School,,Arapahoe,94.44,All ages
10734,Public School,Columbia Middle School,,Arapahoe,96.99,All ages
10770,Public School,Cottonwood Creek Elementary School,,Arapahoe,98.63,Kindergarten
10770,Public School,Cottonwood Creek Elementary School,,Arapahoe,98.21,All ages
10776,Public School,Coyote Hills Elementary School,,Arapahoe,93.65,Kindergarten
10776,Public School,Coyote Hills Elementary School,,Arapahoe,93.76,All ages
10781,Public School,Crawford Elementary School,,Arapahoe,83.95,Kindergarten
10781,Public School,Crawford Elementary School,,Arapahoe,85.14,All ages
10784,Public School,Creekside Elementary School,,Arapahoe,91.89,Kindergarten
10784,Public School,Creekside Elementary School,,Arapahoe,94.7,All ages
10787,Private School,Crescent View Academy,,Arapahoe,82,Kindergarten
10787,Private School,Crescent View Academy,,Arapahoe,78.54,All ages
