Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,Great Lakes Academy,46312 Woodward Ave,Oakland,100.00,7th
,Public,Great Lakes Academy,46312 Woodward Ave,Oakland,100.00,Kindergarten
,Public,Pontiac Academy for Excellence,196 Cesar E Chavez Ave,Oakland,100.00,7th
,Public,Pontiac Academy for Excellence,196 Cesar E Chavez Ave,Oakland,95.56,Kindergarten
,Public,Alcott Elementary School,460 W Kennett Rd,Oakland,100.00,Kindergarten
,Public,Herrington School,541 Bay St,Oakland,90.63,Kindergarten
,Public,International Technology Academy,125 W Montcalm St,Oakland,100.00,7th
,Public,International Technology Academy,125 W Montcalm St,Oakland,95.24,Kindergarten
,Public,Kennedy Center,1700 Baldwin Ave,Oakland,100.00,7th
,Private,ND Marist Academy Lower Div,1425 Giddings Rd,Oakland,78.95,Kindergarten
,Private,Notre Dame Marist Academy Middle Division,1300 Giddings Rd,Oakland,100.00,7th
,Public,Owen Elementary School,1700 Baldwin Ave,Oakland,95.08,Kindergarten
,Public,Pontiac Middle School,1275 N Perry St,Oakland,99.04,7th
,Public,Whitman Elementary School,125 W Montcalm St,Oakland,100.00,Kindergarten
,Public,Walton Charter Academy,744 E Walton Blvd,Oakland,97.40,7th
,Public,Walton Charter Academy,744 E Walton Blvd,Oakland,93.10,Kindergarten
,Public,Baldwin Elementary School,4325 Bannister Rd,Oakland,90.24,Kindergarten
,Public,Hugger Elementary School,5050 Sheldon Rd,Oakland,86.96,Kindergarten
,Public,McGregor Elementary School,1101 1st St,Oakland,95.95,Kindergarten
,Private,St John Lutheran School,1011 W University Dr,Oakland,76.67,7th
,Private,St John Lutheran School,1011 W University Dr,Oakland,82.98,Kindergarten
,Public,Avondale Gifted and Talented Education,1435 W Auburn Rd,Oakland,96.00,7th
,Public,Avondale Middle School,1445 W Auburn Rd,Oakland,96.20,7th
,Public,Deerfield Elementary School - Rochester Hills,3600 Crooks Rd,Oakland,94.87,Kindergarten
,Private,Rochester Hills Christian School,3300 S Livernois Rd,Oakland,54.55,7th
,Private,Rochester Hills Christian School,3300 S Livernois Rd,Oakland,41.18,Kindergarten
,Private,The Montessori School Rochester,3976 S Rochester Rd,Oakland,100.00,Kindergarten
,Public,Brewster Elementary School,1535 Brewster Rd,Oakland,91.38,Kindergarten
,Private,Brookfield Academy - Rochester Hills,1263 S Adams Rd,Oakland,94.44,Kindergarten
,Public,Brooklands Elementary School,490 E Auburn Rd,Oakland,96.08,Kindergarten
,Public,Hamlin Elementary School,270 W Hamlin Rd,Oakland,88.00,Kindergarten
,Public,Hampton Elementary School,530 Hampton Cir,Oakland,96.88,Kindergarten
,Public,Hart Middle School,6500 Sheldon Rd,Oakland,96.55,7th
,Private,Holy Family Regional School Lower,1240 Inglewood Ave,Oakland,67.27,Kindergarten
,Private,Holy Family Regional School Upper,2633 John R Rd,Oakland,94.19,7th
,Public,Long Meadow Elementary School,450 Allston Dr,Oakland,95.18,Kindergarten
,Public,Meadow Brook Elementary School,2350 Munster Rd,Oakland,95.52,Kindergarten
,Public,Musson Elementary School,3500 Dutton Rd,Oakland,94.52,Kindergarten
,Private,Noor Academy,879 W Auburn Rd,Oakland,95.83,Kindergarten
,Public,North Hill Elementary School,1385 Mahaffy Ave,Oakland,92.86,Kindergarten
,Public,Reuther Middle School,1430 E Auburn Rd,Oakland,96.94,7th
,Public,University Hills Elementary School,600 Croydon Rd,Oakland,96.61,Kindergarten
,Public,Van Hoosen Middle School,1339 N Adams Rd,Oakland,95.47,7th
,Public,West Middle School,500 Old Perch Rd,Oakland,95.35,7th
,Public,Helen Keller Elementary School,1505 N Campbell Rd,Oakland,96.55,Kindergarten
,Public,Jane Addams Elementary School,2222 W Webster Rd,Oakland,91.18,Kindergarten
,Public,Northwood Elementary School,926 W 12 Mile Rd,Oakland,98.46,Kindergarten
,Public,Oak Ridge Elementary School,506 E 13 Mile Rd,Oakland,95.89,Kindergarten
,Public,Oakland Elementary School,2415 Brockton Ave,Oakland,92.31,Kindergarten
,Public,Royal Oak Middle School,709 N Washington Ave,Oakland,98.29,7th
,Private,Shrine Catholic Grade School,1621 Linwood Ave,Oakland,86.67,Kindergarten
,Private,Shrine Catholic High School and Academy,3500 W 13 Mile Rd,Oakland,97.06,7th
,Private,St Mary School,628 S Lafayette Ave,Oakland,100.00,7th
,Private,St Mary School,628 S Lafayette Ave,Oakland,86.11,Kindergarten
,Private,St Paul Lutheran School,508 S Williams St,Oakland,85.71,Kindergarten
,Public,Upton Elementary School,4400 Mandalay Ave,Oakland,94.92,Kindergarten
,Public,Salem Elementary School,7806 Salem Rd,Oakland,85.45,Kindergarten
,Public,Centennial Middle School,62500 9 Mile Rd,Oakland,96.99,7th
,Public,Frank E Bartlett School,350 School St,Oakland,97.47,Kindergarten
,Public,Kent Lake Elementary School,30181 Kent Lake Rd,Oakland,94.29,Kindergarten
,Public,Millennium Middle School,61526 9 Mile Rd,Oakland,96.89,7th
,Public,Sayre Elementary School,23000 Valerie St,Oakland,100.00,Kindergarten
,Public,Sharon J Hardy Elementary School,24650 Collingwood Dr,Oakland,95.12,Kindergarten
,Public,William A Brummer Elementary School,9919 N Rushton Rd,Oakland,97.30,Kindergarten
,Public,William A Pearson Elementary School,57900 11 Mile Rd,Oakland,90.82,Kindergarten
,Public,AGBU Alex-Marie Manoogian School,22001 Northwestern Hwy,Oakland,97.14,7th
